,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay,length_of_stay,n_people,night_price
13405,706,45,OffSeason,[4-7],Standard,[0-160],[3-4],True,7,4,0.0
13406,12678,30,OffSeason,[4-7],Standard,[0-160],[2-2],True,5,2,140.6
13407,1736,404,OffSeason,[2-3],Nonref,[160-260],[1-1],False,2,1,230.5
13408,12679,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,4,164.35
13409,12680,368,LowSeason,[4-7],Standard,[360-500],[2-2],True,4,2,426.15
13410,12674,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,2,2,108.58
13411,12682,602,OffSeason,[0-1],Nonref,[0-160],[1-1],False,1,1,111.78
13412,12683,36,OffSeason,[4-7],Standard,[0-160],[3-4],False,4,4,124.22
13413,12684,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,2,2,230.0
13414,6372,200,OffSeason,[2-3],Nonref,[0-160],[1-1],False,2,1,113.03
13415,12685,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,127.17
13416,12686,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,138.6
13417,12687,604,OffSeason,[0-1],Nonref,[0-160],[3-4],False,1,3,142.51
13418,12688,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,4,2,111.78
13419,12689,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,3,119.25
13420,12690,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,3,2,159.4
13421,12691,101,OffSeason,[2-3],Standard,[160-260],[5-inf],False,2,6,230.0
13422,12692,87,OffSeason,[4-7],Standard,[160-260],[2-2],True,6,2,206.67
13423,12693,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,3,113.4
13424,11615,25,OffSeason,[2-3],Standard,[0-160],[5-inf],False,3,6,100.0
13425,706,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
13426,12695,610,OffSeason,[0-1],Standard,[160-260],[3-4],False,1,4,176.99
13427,12696,48,OffSeason,[2-3],Standard,[260-360],[5-inf],True,3,6,350.0
13428,12697,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,125.55
13429,12653,292,OffSeason,[8-inf],Standard,[0-160],[3-4],True,8,4,65.0
13430,12699,118,OffSeason,[2-3],Nonref,[160-260],[3-4],True,2,4,184.0
13431,12700,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,114.3
13432,12701,42,OffSeason,[2-3],Standard,[0-160],[5-inf],True,2,5,119.25
13433,12702,101,OffSeason,[2-3],Standard,[160-260],[5-inf],False,3,5,196.65
13434,12703,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,3,2,164.6
13435,12704,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,3,6,250.0
13436,706,45,OffSeason,[4-7],Standard,[0-160],[3-4],True,4,4,0.0
13437,12705,141,OffSeason,[2-3],Standard,[260-360],[3-4],True,2,3,269.73
13438,12706,40,OffSeason,[0-1],Standard,[0-160],[3-4],True,1,4,100.0
13439,12707,29,OffSeason,[2-3],Standard,[0-160],[1-1],True,3,1,126.67
13440,12708,610,OffSeason,[0-1],Standard,[160-260],[3-4],False,1,3,216.6
13441,12709,214,OffSeason,[2-3],Standard,[160-260],[2-2],False,2,2,184.11
13442,12710,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,3,2,131.1
13443,12711,47,OffSeason,[2-3],Standard,[0-160],[3-4],False,3,4,100.0
13444,7768,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,137.66
13445,12712,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,4,178.65
13446,12713,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,140.0
13447,12714,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,2,2,102.87
13448,4890,146,OffSeason,[4-7],Nonref,[0-160],[3-4],False,4,3,121.93
13449,12715,136,OffSeason,[2-3],Nonref,[160-260],[5-inf],False,3,5,184.23
13450,12716,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,4,169.99
13451,706,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
13452,12717,407,LowSeason,[4-7],Standard,[360-500],[3-4],False,4,4,365.0
13453,12718,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,3,114.21
13454,12653,21,OffSeason,[8-inf],Standard,[0-160],[1-1],True,9,1,65.0
13455,12719,22,OffSeason,[2-3],Standard,[0-160],[1-1],False,2,1,110.0
13456,12707,191,OffSeason,[0-1],Standard,[0-160],[3-4],False,1,4,120.0
13457,12720,173,OffSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,186.3
13458,12721,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,2,2,196.9
13459,12722,22,OffSeason,[2-3],Standard,[0-160],[1-1],False,2,1,110.0
13460,12723,217,OffSeason,[4-7],Standard,[160-260],[5-inf],False,5,5,186.3
13461,12724,47,OffSeason,[2-3],Standard,[0-160],[3-4],False,2,4,100.0
13462,12725,136,OffSeason,[2-3],Nonref,[160-260],[5-inf],False,2,5,165.68
13463,2668,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,145.0
13464,12726,382,OffSeason,[8-inf],Standard,[160-260],[3-4],True,9,3,206.9
13465,706,45,OffSeason,[4-7],Standard,[0-160],[3-4],True,4,4,0.0
13466,12727,94,OffSeason,[2-3],Nonref,[160-260],[5-inf],True,2,8,253.0
13467,12728,158,OffSeason,[2-3],Nonref,[0-160],[5-inf],True,2,5,147.25
13468,12729,118,OffSeason,[2-3],Nonref,[160-260],[3-4],True,2,4,186.3
13469,12730,42,OffSeason,[2-3],Standard,[0-160],[5-inf],True,3,5,158.58
13470,12731,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,133.2
13471,12732,175,OffSeason,[4-7],Standard,[0-160],[5-inf],True,5,6,147.0
13472,12733,25,OffSeason,[2-3],Standard,[0-160],[5-inf],False,2,5,115.0
13473,12734,118,OffSeason,[2-3],Nonref,[160-260],[3-4],True,2,4,197.1
13474,12735,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,132.53
13475,12736,36,OffSeason,[4-7],Standard,[0-160],[3-4],False,4,4,143.75
13476,12738,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,153.04
13477,3001,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,2,2,161.1
13478,12739,1023,HighSeason,[4-7],Standard,[360-500],[2-2],False,5,2,403.2
13479,12740,16,OffSeason,[4-7],Standard,[260-360],[3-4],True,4,4,301.22
13480,12741,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,131.72
13481,12742,32,OffSeason,[4-7],Standard,[160-260],[2-2],False,4,2,238.14
13482,12743,26,OffSeason,[2-3],Standard,[0-160],[2-2],False,2,2,125.69
13483,12744,46,OffSeason,[2-3],Standard,[160-260],[3-4],False,2,4,180.0
13484,5800,42,OffSeason,[2-3],Standard,[0-160],[5-inf],True,2,6,142.8
13485,12745,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,90.0
13486,12746,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,113.4
13487,12747,86,OffSeason,[4-7],Nonref,[0-160],[2-2],False,4,2,105.58
13488,12745,47,OffSeason,[2-3],Standard,[0-160],[3-4],False,2,4,112.5
13489,12748,43,OffSeason,[2-3],Standard,[360-500],[5-inf],True,2,6,373.41
13490,12749,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,4,2,110.92
13491,12750,598,OffSeason,[0-1],Standard,[160-260],[5-inf],False,1,5,186.3
13492,12751,857,HighSeason,[2-3],Standard,[500-900],[3-4],False,2,4,608.0
13493,12752,100,OffSeason,[4-7],Nonref,[160-260],[2-2],True,4,2,162.5
13494,12753,47,OffSeason,[2-3],Standard,[0-160],[3-4],False,2,4,150.0
13495,12754,101,OffSeason,[2-3],Standard,[160-260],[5-inf],False,3,5,163.33
13496,12755,257,OffSeason,[4-7],Nonref,[260-360],[3-4],True,4,4,356.64
13497,12756,22,OffSeason,[2-3],Standard,[0-160],[1-1],False,3,1,138.94
13498,706,283,HighSeason,[4-7],Standard,[0-160],[3-4],True,6,4,0.0
13499,12757,124,OffSeason,[8-inf],Nonref,[160-260],[2-2],True,11,2,199.61
13500,12758,119,HighSeason,[4-7],Nonref,[260-360],[2-2],True,5,2,270.8
13501,12653,292,OffSeason,[8-inf],Standard,[0-160],[3-4],True,11,4,65.0
13502,12759,183,OffSeason,[2-3],Nonref,[360-500],[5-inf],True,3,6,362.7
13503,12760,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,3,8,245.87
13504,12761,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,3,2,141.48
13505,6372,200,OffSeason,[2-3],Nonref,[0-160],[1-1],False,2,1,106.92
13506,12762,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,130.0
13507,12763,371,OffSeason,[2-3],Nonref,[260-360],[2-2],True,3,2,269.1
13508,706,292,OffSeason,[8-inf],Standard,[0-160],[3-4],True,9,4,0.0
13509,706,14,LowSeason,[4-7],Standard,[0-160],[3-4],True,7,4,0.0
13510,706,281,HighSeason,[8-inf],Standard,[0-160],[3-4],True,19,4,0.0
13511,12764,141,OffSeason,[2-3],Standard,[260-360],[3-4],True,3,3,316.35
13512,12765,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,2,2,172.4
13513,12766,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,3,4,233.33
13514,12767,158,OffSeason,[2-3],Nonref,[0-160],[5-inf],True,3,6,144.0
13515,12768,271,OffSeason,[0-1],Standard,[160-260],[2-2],True,1,2,248.8
13516,12769,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,3,128.25
13517,12770,118,OffSeason,[2-3],Nonref,[160-260],[3-4],True,3,4,184.98
13518,12771,268,OffSeason,[2-3],Nonref,[260-360],[3-4],True,3,4,307.33
13519,12772,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,100.0
13520,12747,191,OffSeason,[0-1],Standard,[0-160],[3-4],False,1,4,105.0
13521,96,245,OffSeason,[8-inf],Nonref,[0-160],[1-1],True,9,1,144.81
13522,12773,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,3,4,180.0
13523,12774,195,OffSeason,[4-7],Nonref,[0-160],[1-1],True,4,1,106.31
13524,12776,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,128.25
13525,12777,290,OffSeason,[2-3],Nonref,[260-360],[5-inf],True,2,7,279.45
13526,3932,20,OffSeason,[2-3],Standard,[160-260],[1-1],True,2,1,260.0
13527,12778,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,3,124.2
13528,1183,167,OffSeason,[2-3],Standard,[260-360],[2-2],True,3,2,300.0
13529,12779,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,104.04
13530,2109,606,OffSeason,[0-1],Nonref,[0-160],[2-2],True,1,2,151.05
13531,12780,99,HighSeason,[4-7],Standard,[360-500],[3-4],True,6,3,376.65
13532,12781,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,147.74
13533,12782,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,160.0
13534,706,45,OffSeason,[4-7],Standard,[0-160],[3-4],True,4,4,0.0
13535,12783,598,OffSeason,[0-1],Standard,[160-260],[5-inf],False,1,6,176.2
13536,12784,237,OffSeason,[0-1],Standard,[0-160],[2-2],True,1,2,152.0
13537,706,281,HighSeason,[8-inf],Standard,[0-160],[3-4],True,13,4,0.0
13538,706,281,HighSeason,[8-inf],Standard,[0-160],[3-4],True,13,4,0.0
13539,12785,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,128.25
13540,12786,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,2,2,171.5
13541,12732,42,OffSeason,[2-3],Standard,[0-160],[5-inf],True,2,6,125.0
13542,12787,268,OffSeason,[2-3],Nonref,[260-360],[3-4],True,3,4,284.05
13543,10132,325,LowSeason,[4-7],Standard,[500-900],[3-4],True,5,4,635.8
13544,4734,30,OffSeason,[4-7],Standard,[0-160],[2-2],True,7,2,125.0
13545,12788,610,OffSeason,[0-1],Standard,[160-260],[3-4],False,1,4,160.2
13546,12778,191,OffSeason,[0-1],Standard,[0-160],[3-4],False,1,3,70.0
13547,6160,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,4,182.5
13548,12789,46,OffSeason,[2-3],Standard,[160-260],[3-4],False,3,4,207.0
13549,12737,212,OffSeason,[0-1],Standard,[0-160],[5-inf],False,1,6,120.0
13550,12790,50,OffSeason,[4-7],Standard,[160-260],[3-4],True,4,3,187.5
13551,12791,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,3,6,250.0
13552,12792,195,OffSeason,[4-7],Nonref,[0-160],[1-1],True,6,1,129.75
13553,12793,317,LowSeason,[2-3],Standard,[160-260],[2-2],False,3,2,230.0
13554,12794,79,LowSeason,[4-7],Standard,[260-360],[3-4],True,7,3,320.54
13555,12795,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,4,245.0
13556,12796,194,OffSeason,[2-3],Nonref,[160-260],[2-2],False,2,2,186.3
13557,12797,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
13558,12772,191,OffSeason,[0-1],Standard,[0-160],[3-4],False,1,4,100.0
13559,7779,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
13560,12799,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,3,4,260.0
13561,8647,602,OffSeason,[0-1],Nonref,[0-160],[1-1],False,1,1,125.55
13562,12800,111,HighSeason,[4-7],Nonref,[160-260],[2-2],True,6,2,255.55
13563,12801,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,150.77
13564,12802,48,OffSeason,[2-3],Standard,[260-360],[5-inf],True,3,6,331.53
13565,12804,346,HighSeason,[4-7],Standard,[360-500],[3-4],False,4,4,478.75
13566,12805,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,7,2,135.73
13567,12806,191,OffSeason,[0-1],Standard,[0-160],[3-4],False,1,3,142.51
13568,12807,1024,LowSeason,[4-7],Standard,[500-900],[2-2],True,7,2,543.19
13569,12809,26,OffSeason,[2-3],Standard,[0-160],[2-2],False,3,2,114.21
13570,1975,609,OffSeason,[0-1],Standard,[160-260],[5-inf],True,1,6,218.0
13571,12810,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,131.1
13572,12811,87,OffSeason,[4-7],Standard,[160-260],[2-2],True,6,2,175.77
13573,12735,118,OffSeason,[2-3],Nonref,[160-260],[3-4],True,3,3,255.65
13574,12812,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,142.56
13575,12813,204,HighSeason,[4-7],Standard,[260-360],[3-4],True,7,3,316.43
13576,1087,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,144.99
13577,12814,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,2,2,186.3
13578,12815,118,OffSeason,[2-3],Nonref,[160-260],[3-4],True,2,4,186.3
13579,12806,45,OffSeason,[4-7],Standard,[0-160],[3-4],True,5,4,144.0
13580,12816,100,OffSeason,[4-7],Nonref,[160-260],[2-2],True,4,2,235.3
13581,12817,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,3,158.7
13582,12818,151,OffSeason,[2-3],Nonref,[0-160],[3-4],False,3,3,149.04
13583,2785,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,3,2,259.2
13584,12819,19,OffSeason,[4-7],Standard,[0-160],[1-1],True,4,1,120.31
13585,12820,87,OffSeason,[4-7],Standard,[160-260],[2-2],True,6,2,184.23
13586,12821,342,OffSeason,[2-3],Standard,[500-900],[5-inf],True,3,7,554.8
13587,12822,167,OffSeason,[2-3],Standard,[260-360],[2-2],True,3,2,263.33
13588,12271,167,OffSeason,[2-3],Standard,[260-360],[2-2],True,2,2,268.04
13589,12823,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,155.7
13590,12824,50,OffSeason,[4-7],Standard,[160-260],[3-4],True,4,4,250.0
13591,12825,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,2,6,218.5
13592,12826,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,3,217.5
13593,12827,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,3,121.5
13594,706,237,OffSeason,[0-1],Standard,[0-160],[2-2],True,1,2,0.0
13595,12828,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,4,215.8
13596,12829,173,OffSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,181.35
13597,12830,32,OffSeason,[4-7],Standard,[160-260],[2-2],False,4,2,176.4
13598,12831,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,129.6
13599,12832,136,OffSeason,[2-3],Nonref,[160-260],[5-inf],False,3,5,223.56
13600,12833,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,3,2,154.4
13601,12834,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,4,2,123.52
13602,12806,178,OffSeason,[2-3],Nonref,[0-160],[1-1],True,2,1,116.64
13603,12835,87,OffSeason,[4-7],Standard,[160-260],[2-2],True,4,2,231.9
13604,12836,223,OffSeason,[4-7],Nonref,[160-260],[3-4],True,4,4,209.59
13605,12837,173,OffSeason,[2-3],Nonref,[160-260],[2-2],True,3,2,226.57
13606,12838,178,OffSeason,[2-3],Nonref,[0-160],[1-1],True,2,1,125.55
13607,12839,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,144.0
13608,12840,50,OffSeason,[4-7],Standard,[160-260],[3-4],True,4,3,209.59
13609,12841,32,OffSeason,[4-7],Standard,[160-260],[2-2],False,4,2,162.5
13610,12842,100,OffSeason,[4-7],Nonref,[160-260],[2-2],True,4,2,186.7
13611,11435,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,5,2,149.04
13612,9698,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,3,2,242.19
13613,12843,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,2,2,182.5
13614,12844,374,OffSeason,[0-1],Standard,[160-260],[3-4],True,1,4,240.0
13615,12845,173,OffSeason,[2-3],Nonref,[160-260],[2-2],True,3,2,246.24
13616,12846,223,OffSeason,[4-7],Nonref,[160-260],[3-4],True,5,3,186.62
13617,12847,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,3,2,227.73
13618,12848,50,OffSeason,[4-7],Standard,[160-260],[3-4],True,5,3,239.0
13619,12849,223,OffSeason,[4-7],Nonref,[160-260],[3-4],True,6,3,226.29
13620,12850,89,OffSeason,[0-1],Nonref,[160-260],[5-inf],False,1,5,176.99
13621,12851,50,OffSeason,[4-7],Standard,[160-260],[3-4],True,4,4,220.6
13622,12852,87,OffSeason,[4-7],Standard,[160-260],[2-2],True,4,2,210.8
13623,12854,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,3,5,241.5
13624,12855,43,OffSeason,[2-3],Standard,[360-500],[5-inf],True,3,5,361.67
13625,12856,365,OffSeason,[4-7],Standard,[260-360],[2-2],True,4,2,277.88
13626,12857,472,LowSeason,[8-inf],Standard,[260-360],[1-1],True,11,1,280.0
13627,12858,270,OffSeason,[4-7],Standard,[160-260],[1-1],True,5,1,184.68
13628,12859,43,OffSeason,[2-3],Standard,[360-500],[5-inf],True,3,5,417.35
13629,12860,223,OffSeason,[4-7],Nonref,[160-260],[3-4],True,5,3,222.79
13630,12861,290,OffSeason,[2-3],Nonref,[260-360],[5-inf],True,3,6,260.82
13631,5118,1025,OffSeason,[2-3],Nonref,[500-900],[5-inf],True,3,7,652.05
13632,12862,118,OffSeason,[2-3],Nonref,[160-260],[3-4],True,3,4,246.24
13633,12863,930,LowSeason,[2-3],Standard,[260-360],[2-2],False,3,2,264.06
13634,12864,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,3,2,259.2
13635,12865,87,OffSeason,[4-7],Standard,[160-260],[2-2],True,4,2,227.65
13636,12866,167,OffSeason,[2-3],Standard,[260-360],[2-2],True,3,2,274.4
13637,12867,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,3,2,242.19
13638,12868,167,OffSeason,[2-3],Standard,[260-360],[2-2],True,3,2,316.35
13639,12870,118,OffSeason,[2-3],Nonref,[160-260],[3-4],True,3,3,170.07
13640,12872,936,OffSeason,[2-3],Standard,[260-360],[1-1],True,3,1,263.33
13641,12873,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,3,4,225.9
13642,12874,167,OffSeason,[2-3],Standard,[260-360],[2-2],True,3,2,285.77
13643,12875,118,OffSeason,[2-3],Nonref,[160-260],[3-4],True,3,4,258.9
13644,7578,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,3,2,231.3
13645,12876,167,OffSeason,[2-3],Standard,[260-360],[2-2],True,3,2,298.33
13646,12877,100,OffSeason,[4-7],Nonref,[160-260],[2-2],True,4,2,193.18
13647,706,14,LowSeason,[4-7],Standard,[0-160],[3-4],True,6,4,0.0
13648,12878,20,OffSeason,[2-3],Standard,[160-260],[1-1],True,3,1,245.64
13649,12879,109,OffSeason,[4-7],Standard,[360-500],[3-4],True,4,3,369.45
13650,12880,223,OffSeason,[4-7],Nonref,[160-260],[3-4],True,4,3,240.9
13651,12881,431,LowSeason,[2-3],Standard,[160-260],[5-inf],False,3,6,209.95
13652,12882,268,OffSeason,[2-3],Nonref,[260-360],[3-4],True,3,3,279.9
13653,12883,371,OffSeason,[2-3],Nonref,[260-360],[2-2],True,3,2,260.82
13654,12884,225,OffSeason,[2-3],Nonref,[160-260],[3-4],False,2,4,207.0
13655,7779,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,0.0
13656,12885,225,OffSeason,[2-3],Nonref,[160-260],[3-4],False,3,3,180.58
13657,706,908,HighSeason,[4-7],Standard,[0-160],[3-4],False,4,4,0.0
13658,4734,192,OffSeason,[0-1],Standard,[0-160],[2-2],False,1,2,115.0
13659,7514,141,OffSeason,[2-3],Standard,[260-360],[3-4],True,3,3,300.0
13660,12886,173,OffSeason,[2-3],Nonref,[160-260],[2-2],True,3,2,204.92
13661,12887,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,3,2,248.94
13662,12888,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,3,2,211.4
13663,7779,394,LowSeason,[2-3],Standard,[0-160],[3-4],True,2,3,0.0
13664,12889,1026,OffSeason,[2-3],Standard,[360-500],[1-1],True,3,1,372.6
13665,12653,45,OffSeason,[4-7],Standard,[0-160],[3-4],True,7,4,65.0
13666,11401,49,OffSeason,[4-7],Standard,[0-160],[1-1],False,4,1,138.75
13667,12890,20,OffSeason,[2-3],Standard,[160-260],[1-1],True,3,1,234.6
13668,12891,116,HighSeason,[4-7],Standard,[260-360],[2-2],True,6,2,302.13
13669,12892,386,OffSeason,[0-1],Nonref,[160-260],[3-4],True,1,4,246.33
13670,12893,173,OffSeason,[2-3],Nonref,[160-260],[2-2],True,3,2,242.19
13671,12894,871,OffSeason,[0-1],Standard,[260-360],[1-1],True,1,1,294.77
13672,12895,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,3,207.36
13673,706,394,LowSeason,[2-3],Standard,[0-160],[3-4],True,2,4,0.0
13674,12896,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,3,2,192.0
13675,12898,122,HighSeason,[2-3],Nonref,[260-360],[2-2],True,2,2,295.65
13676,12899,389,OffSeason,[0-1],Nonref,[160-260],[2-2],True,1,2,233.28
13677,12900,84,OffSeason,[0-1],Standard,[360-500],[2-2],True,1,2,495.0
13678,12901,184,LowSeason,[4-7],Standard,[160-260],[2-2],True,4,2,253.58
13679,12902,653,OffSeason,[0-1],Standard,[260-360],[2-2],True,1,2,295.45
13680,12289,86,OffSeason,[4-7],Nonref,[0-160],[2-2],False,4,2,158.76
13681,12903,39,OffSeason,[8-inf],Standard,[0-160],[2-2],True,8,2,132.53
13682,12904,873,OffSeason,[0-1],Nonref,[360-500],[3-4],True,1,4,393.3
13683,12905,79,LowSeason,[4-7],Standard,[260-360],[3-4],True,5,3,302.0
13684,7260,113,LowSeason,[4-7],Standard,[360-500],[3-4],True,6,4,485.83
13685,10405,32,OffSeason,[4-7],Standard,[160-260],[2-2],False,4,2,248.75
13686,12906,1027,OffSeason,[0-1],Nonref,[260-360],[2-2],True,1,2,289.8
13687,12907,385,OffSeason,[0-1],Nonref,[260-360],[3-4],True,1,4,289.8
13688,12908,852,OffSeason,[0-1],Standard,[260-360],[3-4],True,1,4,271.3
13689,12909,335,LowSeason,[2-3],Standard,[260-360],[3-4],False,3,4,288.0
13690,12910,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,150.0
13691,12911,207,LowSeason,[2-3],Standard,[260-360],[3-4],True,2,4,345.6
13692,5693,370,LowSeason,[2-3],Nonref,[160-260],[2-2],False,2,2,240.75
13693,6823,439,LowSeason,[2-3],Standard,[0-160],[2-2],False,3,2,140.0
13694,12912,393,LowSeason,[4-7],Standard,[160-260],[2-2],False,4,2,164.11
13695,11086,19,OffSeason,[4-7],Standard,[0-160],[1-1],True,6,1,128.63
13696,12914,50,OffSeason,[4-7],Standard,[160-260],[3-4],True,6,3,251.3
13697,12288,570,LowSeason,[4-7],Standard,[0-160],[2-2],True,7,2,140.53
13698,12915,216,OffSeason,[4-7],Standard,[260-360],[5-inf],True,4,8,289.4
13699,12916,30,OffSeason,[4-7],Standard,[0-160],[2-2],True,5,2,120.0
13700,12917,162,OffSeason,[2-3],Standard,[360-500],[3-4],True,2,4,448.0
13701,12918,13,LowSeason,[4-7],Standard,[160-260],[3-4],True,4,4,257.36
13702,706,394,LowSeason,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
13703,12919,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,2,2,207.0
13704,10483,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,3,158.32
13705,12921,637,OffSeason,[0-1],Nonref,[160-260],[2-2],False,1,2,211.14
13706,7499,319,HighSeason,[4-7],Nonref,[360-500],[5-inf],False,4,5,487.1
13707,12922,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,2,2,167.67
13708,12923,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,2,2,166.05
13709,7779,411,LowSeason,[0-1],Standard,[0-160],[5-inf],True,1,6,0.0
13710,706,14,LowSeason,[4-7],Standard,[0-160],[3-4],True,6,4,0.0
13711,12925,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,140.13
13712,12926,45,OffSeason,[4-7],Standard,[0-160],[3-4],True,5,4,0.0
13713,12927,566,LowSeason,[4-7],Standard,[0-160],[2-2],False,4,2,125.0
13714,11401,578,LowSeason,[8-inf],Standard,[0-160],[1-1],True,11,1,110.0
13715,12928,569,OffSeason,[0-1],Nonref,[0-160],[2-2],False,1,2,129.6
13716,12929,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,3,2,165.0
13717,12930,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,3,153.9
13718,4229,122,HighSeason,[2-3],Nonref,[260-360],[2-2],True,3,2,285.74
13719,12931,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,147.49
13720,12932,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,2,2,217.5
13721,12933,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,139.05
13722,706,581,LowSeason,[8-inf],Standard,[0-160],[3-4],True,11,4,0.0
13723,12934,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,3,147.49
13724,12935,173,OffSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,196.65
